Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,308.60052,321.820563,305.500529,321.320557,7248000.0,160.499779
2009-01-05,321.000544,331.240583,315.000528,328.050564,9814500.0,163.861421
2009-01-06,332.980573,340.800591,326.390554,334.060566,12898500.0,166.86342
2009-01-07,328.320555,330.910553,318.750561,322.010543,9022600.0,160.844427
2009-01-08,318.280544,325.190545,317.340539,325.190545,7228300.0,162.43284
2009-01-09,327.500567,327.500567,313.400526,315.070553,8713400.0,157.377899
2009-01-12,316.310537,318.950558,310.230541,312.690537,6633300.0,156.18908
2009-01-13,311.770535,320.600551,310.390532,314.320528,8898100.0,157.003261
2009-01-14,310.000525,313.80055,297.750506,300.970513,10976700.0,150.334921
2009-01-15,297.570512,303.580514,286.790492,298.99052,11913400.0,149.345914
2009-01-16,305.020525,308.250518,295.700519,299.670521,10487900.0,149.685575
2009-01-20,299.140525,299.500513,282.750497,282.750497,10134100.0,141.234014
2009-01-21,288.350489,303.500534,288.350489,303.080507,9885800.0,151.388865
2009-01-22,298.040499,309.350545,295.150521,306.500511,16595900.0,153.097158
2009-01-23,309.270534,331.960558,304.220509,324.700555,21545900.0,162.188089
2009-01-26,324.85056,328.000573,320.560546,323.87055,9255900.0,161.773501
2009-01-27,326.450562,333.870587,324.270543,331.480554,9891400.0,165.574702
2009-01-28,337.980576,352.330605,336.31058,348.670599,15440300.0,174.161139
2009-01-29,344.540576,345.050599,340.110574,343.320595,14622100.0,171.488809
2009-01-30,344.690581,348.800602,336.000584,338.530574,9378900.0,169.096191
2009-02-02,334.290582,345.000577,332.000563,340.570575,10452800.0,170.115172
2009-02-03,342.5706,343.000582,333.830581,340.450589,13162100.0,170.055239
2009-02-04,340.070568,354.440599,339.170569,343.000582,13685800.0,171.328962
2009-02-05,340.91059,355.380604,337.000566,353.720594,14583200.0,176.683613
2009-02-06,356.460597,373.810633,355.440612,371.280643,14128800.0,185.454867
2009-02-09,371.280643,381.000642,367.300625,378.770662,9991800.0,189.196135
2009-02-10,375.980636,377.500658,357.890622,358.510614,14260600.0,179.076231
