Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,62.380001,64.129997,62.200001,63.75,8652700,49.990015
2009-01-05,63.259998,63.84,62.889999,63.560001,7692900,49.841026
2009-01-06,63.990002,64.459999,61.830002,62.139999,10855700,48.727522
2009-01-07,61.93,62.57,60.84,61.240002,7910400,48.021782
2009-01-08,60.830002,60.830002,59.700001,60.52,9382300,47.457188
2009-01-09,60.709999,60.950001,59.849998,60.07,7150700,47.104317
2009-01-12,60.099998,61.23,59.75,60.16,8682900,47.174891
2009-01-13,60.310001,60.799999,58.82,59.32,9082600,46.516199
2009-01-14,58.509998,58.619999,56.41,57.330002,15340200,44.955728
2009-01-15,57.200001,58.59,56.549999,57.98,12166300,45.465428
2009-01-16,58.740002,59.98,58.540001,59.669998,12445800,46.790653
2009-01-20,59.59,59.799999,56.91,57.07,11930300,44.751845
2009-01-21,57.98,58.939999,57.16,58.700001,10261400,46.030022
2009-01-22,58.07,59.470001,57.689999,58.720001,10969400,46.045706
2009-01-23,57.240002,58.720001,56.75,58.02,10266100,45.496795
2009-01-26,57.23,58.669998,56.450001,58.400002,14106700,45.794776
2009-01-27,58.799999,59.220001,58.299999,58.52,9992800,45.888874
2009-01-28,59.700001,59.700001,58.310001,59.200001,11110700,46.422101
2009-01-29,58.779999,59.060001,58.02,58.139999,9559400,45.590893
2009-01-30,58.5,58.73,57.369999,58.02,9660800,45.496795
2009-02-02,57.619999,58.439999,57.450001,57.900002,7652100,45.402697
2009-02-03,58.290001,59.150002,57.189999,58.880001,8104300,46.171171
2009-02-04,59.169998,59.77,57.5,57.860001,9266600,45.37133
2009-02-05,57.5,58.580002,57.07,58.360001,11066500,45.763409
2009-02-06,58.119999,59.330002,58.119999,58.459999,10788700,45.841823
2009-02-09,59.029999,59.43,58.049999,59.02,12359600,46.280952
2009-02-10,59.0,59.02,56.880001,57.279999,13322500,44.916518
2009-02-11,57.490002,57.849998,56.630001,57.080002,9579700,44.759689
2009-02-12,56.790001,57.049999,55.630001,56.959999,12798000,44.665588
2009-02-13,57.060001,57.59,56.689999,56.810001,6976700,44.547966
2009-02-17,55.900002,56.41,55.259998,55.68,9744100,43.661867
2009-02-18,56.0,56.560001,55.549999,56.41,9489500,44.234302
2009-02-19,55.919998,57.110001,55.310001,55.310001,9524500,43.37173
2009-02-20,54.880001,55.23,54.049999,54.57,13541100,42.791453
2009-02-23,54.75,55.389999,53.689999,53.869999,10856700,42.242542
2009-02-24,54.220001,54.939999,53.919998,54.759998,10903500,42.940441
2009-02-25,54.400002,55.150002,53.919998,54.290001,11531100,42.57189
2009-02-26,54.52,54.689999,52.060001,52.200001,10170800,41.31349
2009-02-27,51.57,52.919998,51.5,52.25,13381500,41.353061
2009-03-02,51.799999,52.630001,51.279999,51.849998,13245200,41.036482
2009-03-03,52.139999,53.57,52.139999,52.43,14878300,41.495522
2009-03-04,53.099998,53.700001,52.290001,53.150002,11618400,42.065364
2009-03-05,52.360001,52.5,50.439999,50.860001,15550300,40.252952
2009-03-06,51.240002,52.189999,50.900002,52.119999,18185800,41.250172
2009-03-09,51.689999,53.459999,51.310001,52.32,17924500,41.408462
2009-03-10,52.830002,53.5,52.07,52.599998,17334300,41.630066
2009-03-11,52.509998,52.939999,50.689999,51.029999,16622700,40.387496
2009-03-12,51.389999,52.43,50.509998,52.169998,15302200,41.289744
2009-03-13,52.669998,52.970001,51.869999,52.380001,11354900,41.45595
2009-03-16,52.650002,52.93,51.549999,51.689999,9883400,40.90985
2009-03-17,51.700001,53.700001,51.360001,53.639999,13657500,42.453171
2009-03-18,53.439999,55.549999,53.419998,55.419998,12896800,43.861944
2009-03-19,55.580002,55.84,54.299999,54.709999,10356000,43.300018
2009-03-20,54.48,55.23,52.939999,53.200001,13789400,42.104936
2009-03-23,53.970001,55.169998,53.099998,55.16,10846700,43.656169
2009-03-24,55.0,55.0,53.380001,53.560001,9836100,42.389857
2009-03-25,54.060001,55.040001,53.25,55.009998,10880900,43.537451
2009-03-26,55.490002,56.09,54.779999,56.060001,11095700,44.368472
2009-03-27,55.459999,55.900002,54.84,55.009998,6636500,43.537451
2009-03-30,54.0,54.169998,53.029999,53.919998,8702800,42.674775
2009-03-31,54.299999,55.349998,54.27,54.57,9044500,43.189216
2009-04-01,54.299999,55.330002,53.869999,55.240002,8279200,43.719487
