,col1,col2,col3,col4,col5,Q
1984-01-25,-0.29211291422,-0.0485213784404,0.0825368067979,-0.0411365112863,Hold,-0.00166028200572
1984-01-26,-0.292652138294,-0.0478899172614,0.0788098466011,-0.0429042922001,Hold,0.0080824185451
1984-01-26,-0.292652138294,-0.0478899172614,0.0788098466011,-0.0429042922001,Sell,0.0114849226776
1984-01-26,-0.292652138294,-0.0478899172614,0.0788098466011,-0.0429042922001,Buy,0.0033576681467
1984-01-27,-0.293127206749,-0.0475851682443,0.0769802468274,-0.0446520786279,Buy,0.0110129125983
1984-01-27,-0.293127206749,-0.0475851682443,0.0769802468274,-0.0446520786279,Sell,0.0137675098116
1984-01-27,-0.293127206749,-0.0475851682443,0.0769802468274,-0.0446520786279,Hold,0.0128618788109
1984-01-30,-0.293527080897,-0.0473249572759,0.0750500747181,-0.0497340375136,Sell,0.00758284243372
1984-01-30,-0.293527080897,-0.0473249572759,0.0750500747181,-0.0497340375136,Hold,0.0117351312173
1984-01-30,-0.293527080897,-0.0473249572759,0.0750500747181,-0.0497340375136,Buy,0.0209297411127
1984-01-31,-0.292528067756,-0.0478336908029,0.0810638057598,-0.034322101896,Hold,0.000763028050324
1984-01-31,-0.292528067756,-0.0478336908029,0.0810638057598,-0.034322101896,Buy,-0.00536197886139
1984-01-31,-0.292528067756,-0.0478336908029,0.0810638057598,-0.034322101896,Sell,0.0128473610477
1984-02-01,-0.293089086477,-0.0466047201523,0.0754923514993,-0.0420584960243,Sell,0.0150210709502
1984-02-01,-0.293089086477,-0.0466047201523,0.0754923514993,-0.0420584960243,Hold,0.0133216707944
1984-02-01,-0.293089086477,-0.0466047201523,0.0754923514993,-0.0420584960243,Buy,0.0100116937438
1984-02-02,-0.293717484825,-0.0453958504645,0.0732223769394,-0.0417364389881,Hold,0.0183357635811
1984-02-02,-0.293717484825,-0.0453958504645,0.0732223769394,-0.0417364389881,Sell,0.0164446872764
1984-02-02,-0.293717484825,-0.0453958504645,0.0732223769394,-0.0417364389881,Buy,0.0216541927023
1984-02-03,-0.293220684467,-0.0454413568354,0.0763164155656,-0.0363600508018,Hold,0.00512317398368
1984-02-03,-0.293220684467,-0.0454413568354,0.0763164155656,-0.0363600508018,Sell,0.0210404230901
1984-02-03,-0.293220684467,-0.0454413568354,0.0763164155656,-0.0363600508018,Buy,-0.00403071438654
1984-02-06,-0.29478578049,-0.0435046394805,0.0681413048406,-0.0517653803529,Sell,0.023053071475
1984-02-06,-0.29478578049,-0.0435046394805,0.0681413048406,-0.0517653803529,Hold,0.0205956956522
1984-02-06,-0.29478578049,-0.0435046394805,0.0681413048406,-0.0517653803529,Buy,0.013842146049
1984-02-07,-0.29559206075,-0.040508717124,0.0650159628669,-0.0429351131909,Hold,0.0289433033438
1984-02-07,-0.29559206075,-0.040508717124,0.0650159628669,-0.0429351131909,Buy,0.0294768298
1984-02-07,-0.29559206075,-0.040508717124,0.0650159628669,-0.0429351131909,Sell,0.0278409651961
1984-02-08,-0.295198740356,-0.0392543199057,0.0679510052568,-0.0318848533067,Buy,0.0291817539694
1984-02-08,-0.295198740356,-0.0392543199057,0.0679510052568,-0.0318848533067,Sell,0.0311283415064
1984-02-08,-0.295198740356,-0.0392543199057,0.0679510052568,-0.0318848533067,Hold,0.0304540812123
1984-02-09,-0.295579833671,-0.0386862474258,0.0660777078062,-0.0441790859044,Hold,0.033015086483
1984-02-09,-0.295579833671,-0.0386862474258,0.0660777078062,-0.0441790859044,Buy,0.0393429141438
1984-02-09,-0.295579833671,-0.0386862474258,0.0660777078062,-0.0441790859044,Sell,0.0289653405427
1984-02-10,-0.295124959597,-0.0392643268409,0.0709161431399,-0.042125987204,Sell,0.0347704041656
1984-02-10,-0.295124959597,-0.0392643268409,0.0709161431399,-0.042125987204,Buy,0.0340589406636
1984-02-10,-0.295124959597,-0.0392643268409,0.0709161431399,-0.042125987204,Hold,0.0343985963253
1984-02-13,-0.294879375989,-0.0380393980929,0.0706172620868,-0.0365966538492,Buy,0.0455907158944
1984-02-13,-0.294879375989,-0.0380393980929,0.0706172620868,-0.0365966538492,Hold,0.0290606915785
1984-02-13,-0.294879375989,-0.0380393980929,0.0706172620868,-0.0365966538492,Sell,0.0210174827091
1984-02-14,-0.294342235009,-0.0410287950927,0.076930017702,-0.048286072884,Buy,0.0299676934724
1984-02-14,-0.294342235009,-0.0410287950927,0.076930017702,-0.048286072884,Sell,0.011326878107
1984-02-14,-0.294342235009,-0.0410287950927,0.076930017702,-0.048286072884,Hold,0.022800041983
1984-02-15,-0.292947950262,-0.0411523121568,0.0832250960725,-0.0232854017475,Hold,0.0134149862229
1984-02-15,-0.292947950262,-0.0411523121568,0.0832250960725,-0.0232854017475,Sell,0.00466845569048
1984-02-15,-0.292947950262,-0.0411523121568,0.0832250960725,-0.0232854017475,Buy,0.0179017882039
1984-02-16,-0.292174994006,-0.0443629784854,0.0872453665037,-0.0344116761519,Hold,-0.00510543369076
1984-02-16,-0.292174994006,-0.0443629784854,0.0872453665037,-0.0344116761519,Sell,0.0100862985717
1984-02-16,-0.292174994006,-0.0443629784854,0.0872453665037,-0.0344116761519,Buy,-0.0110222509203
1984-02-17,-0.29236685573,-0.0416096477854,0.081857047754,-0.0163524341599,Sell,0.0136442433323
1984-02-17,-0.29236685573,-0.0416096477854,0.081857047754,-0.0163524341599,Buy,0.000101679806534
1984-02-17,-0.29236685573,-0.0416096477854,0.081857047754,-0.0163524341599,Hold,0.00797273777634
1984-02-21,-0.293573132284,-0.0431935170677,0.0764619711932,-0.0497607986663,Hold,0.00709990843789
1984-02-21,-0.293573132284,-0.0431935170677,0.0764619711932,-0.0497607986663,Buy,-0.0137477701445
1984-02-21,-0.293573132284,-0.0431935170677,0.0764619711932,-0.0497607986663,Sell,0.017053030496
1984-02-22,-0.294842813342,-0.0393155520585,0.0676072035422,-0.0441600831014,Buy,0.0118102801458
1984-02-22,-0.294842813342,-0.0393155520585,0.0676072035422,-0.0441600831014,Hold,0.0173344491725
1984-02-22,-0.294842813342,-0.0393155520585,0.0676072035422,-0.0441600831014,Sell,0.0199552974163
1984-02-23,-0.295652118692,-0.0362047920411,0.0657325657358,-0.0277006745088,Sell,0.0199430414775
1984-02-23,-0.295652118692,-0.0362047920411,0.0657325657358,-0.0277006745088,Buy,0.0282447109796
1984-02-23,-0.295652118692,-0.0362047920411,0.0657325657358,-0.0277006745088,Hold,0.0219751104139
1984-02-24,-0.295922926688,-0.037773164659,0.0665705149785,-0.052349427357,Hold,0.0224780631257
1984-02-24,-0.295922926688,-0.037773164659,0.0665705149785,-0.052349427357,Buy,0.0264794544255
1984-02-24,-0.295922926688,-0.037773164659,0.0665705149785,-0.052349427357,Sell,0.0157721970915
1984-02-27,-0.294968709408,-0.0361904170988,0.0730848710904,-0.0189422452723,Buy,0.00937501425161
1984-02-27,-0.294968709408,-0.0361904170988,0.0730848710904,-0.0189422452723,Sell,0.0203834071943
1984-02-27,-0.294968709408,-0.0361904170988,0.0730848710904,-0.0189422452723,Hold,0.0129066513352
1984-02-28,-0.295603123612,-0.0357073032115,0.0679447297705,-0.0385357241611,Hold,0.0261359449534
1984-02-28,-0.295603123612,-0.0357073032115,0.0679447297705,-0.0385357241611,Buy,0.0286018361076
1984-02-28,-0.295603123612,-0.0357073032115,0.0679447297705,-0.0385357241611,Sell,0.0248873266267
1984-02-29,-0.295452008445,-0.0361670686786,0.0696509593821,-0.0437985179095,Hold,0.0261058179182
1984-02-29,-0.295452008445,-0.0361670686786,0.0696509593821,-0.0437985179095,Buy,0.0230781886377
1984-02-29,-0.295452008445,-0.0361670686786,0.0696509593821,-0.0437985179095,Sell,0.0324038593917
1984-03-01,-0.296006789017,-0.0342648067121,0.0667778590702,-0.0399164500998,Hold,0.0261980923599
1984-03-01,-0.296006789017,-0.0342648067121,0.0667778590702,-0.0399164500998,Buy,0.042937568878
1984-03-01,-0.296006789017,-0.0342648067121,0.0667778590702,-0.0399164500998,Sell,0.0172787341399
1984-03-02,-0.29492865444,-0.0372332634943,0.0751921802806,-0.0442206170792,Sell,0.026201294083
1984-03-02,-0.29492865444,-0.0372332634943,0.0751921802806,-0.0442206170792,Buy,0.00618787206389
1984-03-02,-0.29492865444,-0.0372332634943,0.0751921802806,-0.0442206170792,Hold,0.0123074762881
1984-03-05,-0.294915676921,-0.0339495865762,0.0711528693153,-0.0241203556534,Buy,0.0177099860509
1984-03-05,-0.294915676921,-0.0339495865762,0.0711528693153,-0.0241203556534,Hold,0.0260534934447
1984-03-05,-0.294915676921,-0.0339495865762,0.0711528693153,-0.0241203556534,Sell,0.0315056007909
1984-03-06,-0.295858420044,-0.0339555449025,0.0668616587008,-0.0434089074036,Sell,0.035626709624
1984-03-06,-0.295858420044,-0.0339555449025,0.0668616587008,-0.0434089074036,Buy,0.0225998007011
1984-03-06,-0.295858420044,-0.0339555449025,0.0668616587008,-0.0434089074036,Hold,0.0318364412313
1984-03-07,-0.296793883174,-0.0319785660137,0.0618933864269,-0.0475419348881,Buy,0.0441668054994
1984-03-07,-0.296793883174,-0.0319785660137,0.0618933864269,-0.0475419348881,Sell,0.031035298837
1984-03-07,-0.296793883174,-0.0319785660137,0.0618933864269,-0.0475419348881,Hold,0.0354231130374
1984-03-08,-0.296460706659,-0.0333774763844,0.0672635203044,-0.0494832166468,Hold,0.0299557195207
1984-03-08,-0.296460706659,-0.0333774763844,0.0672635203044,-0.0494832166468,Buy,0.0264782785719
1984-03-08,-0.296460706659,-0.0333774763844,0.0672635203044,-0.0494832166468,Sell,0.0361503311544
1984-03-09,-0.29656783723,-0.0291568085234,0.0595252328618,-0.0338679879892,Sell,0.0393422254429
1984-03-09,-0.29656783723,-0.0291568085234,0.0595252328618,-0.0338679879892,Buy,0.0163579081061
1984-03-09,-0.29656783723,-0.0291568085234,0.0595252328618,-0.0338679879892,Hold,0.0322957425676
1984-03-12,-0.29768981343,-0.0253837720511,0.0515749988459,-0.0310722108123,Buy,0.04704090679
1984-03-12,-0.29768981343,-0.0253837720511,0.0515749988459,-0.0310722108123,Sell,0.0316683206336
1984-03-12,-0.29768981343,-0.0253837720511,0.0515749988459,-0.0310722108123,Hold,0.0370587786512
1984-03-13,-0.297457809173,-0.0274403061007,0.0575160997806,-0.0401016730027,Sell,0.0343693800274
1984-03-13,-0.297457809173,-0.0274403061007,0.0575160997806,-0.0401016730027,Buy,0.0243939874541
1984-03-13,-0.297457809173,-0.0274403061007,0.0575160997806,-0.0401016730027,Hold,0.0287754894301
1984-03-14,-0.297989602689,-0.0252870428936,0.0537153563234,-0.0372409770351,Buy,0.042457007486
1984-03-14,-0.297989602689,-0.0252870428936,0.0537153563234,-0.0372409770351,Hold,0.0344018427062
1984-03-14,-0.297989602689,-0.0252870428936,0.0537153563234,-0.0372409770351,Sell,0.0299399542347
1984-03-15,-0.297600707344,-0.0258959393196,0.0574935207838,-0.0355008596061,Hold,0.0259518350779
1984-03-15,-0.297600707344,-0.0258959393196,0.0574935207838,-0.0355008596061,Buy,0.0339230052009
1984-03-15,-0.297600707344,-0.0258959393196,0.0574935207838,-0.0355008596061,Sell,0.00806746483997
1984-03-16,-0.295776694658,-0.0297457959573,0.0661810922685,-0.043352102816,Sell,0.00802272782234
1984-03-16,-0.295776694658,-0.0297457959573,0.0661810922685,-0.043352102816,Buy,-0.00438635139452
1984-03-16,-0.295776694658,-0.0297457959573,0.0661810922685,-0.043352102816,Hold,1.22413569709e-05
1984-03-19,-0.296738043005,-0.0286369444687,0.0607362357185,-0.0452746604138,Buy,0.0136526354798
1984-03-19,-0.296738043005,-0.0286369444687,0.0607362357185,-0.0452746604138,Hold,0.000188551320441
1984-03-19,-0.296738043005,-0.0286369444687,0.0607362357185,-0.0452746604138,Sell,-0.00728490407999
1984-03-20,-0.295930655803,-0.0310127895258,0.0665157602361,-0.0433964833463,Hold,-0.00802508806985
1984-03-20,-0.295930655803,-0.0310127895258,0.0665157602361,-0.0433964833463,Sell,-0.0132433929708
1984-03-20,-0.295930655803,-0.0310127895258,0.0665157602361,-0.0433964833463,Buy,-0.00529566707503
1984-03-21,-0.295332239962,-0.0336191251028,0.068883639164,-0.0516253253223,Buy,-0.0254104007965
1984-03-21,-0.295332239962,-0.0336191251028,0.068883639164,-0.0516253253223,Sell,-0.0114425403818
1984-03-21,-0.295332239962,-0.0336191251028,0.068883639164,-0.0516253253223,Hold,-0.0215665745325
1984-03-22,-0.295460871238,-0.0330946506631,0.0650512313198,-0.0493630809204,Sell,-0.00997723013897
1984-03-22,-0.295460871238,-0.0330946506631,0.0650512313198,-0.0493630809204,Buy,-0.0219087629176
1984-03-22,-0.295460871238,-0.0330946506631,0.0650512313198,-0.0493630809204,Hold,-0.0153054391769
1984-03-23,-0.296010860858,-0.0331044605216,0.0619569341968,-0.0537035006587,Hold,-0.0105964251402
1984-03-23,-0.296010860858,-0.0331044605216,0.0619569341968,-0.0537035006587,Sell,-0.00786450500039
1984-03-23,-0.296010860858,-0.0331044605216,0.0619569341968,-0.0537035006587,Buy,-0.012271542867
1984-03-26,-0.296176110067,-0.0333875485105,0.061858235511,-0.0521788526295,Hold,-0.00899729382253
1984-03-26,-0.296176110067,-0.0333875485105,0.061858235511,-0.0521788526295,Buy,-0.0125449822335
1984-03-26,-0.296176110067,-0.0333875485105,0.061858235511,-0.0521788526295,Sell,-0.00513711740875
1984-03-27,-0.295907758969,-0.0313649350933,0.0623917129716,-0.0249094762922,Buy,-0.00675898410569
1984-03-27,-0.295907758969,-0.0313649350933,0.0623917129716,-0.0249094762922,Hold,-0.00508011038619
1984-03-27,-0.295907758969,-0.0313649350933,0.0623917129716,-0.0249094762922,Sell,-0.00186591813276
1984-03-28,-0.296269818392,-0.0334952390988,0.0607904093253,-0.050779540533,Buy,-0.0137573176314
1984-03-28,-0.296269818392,-0.0334952390988,0.0607904093253,-0.050779540533,Sell,0.00183738891552
1984-03-28,-0.296269818392,-0.0334952390988,0.0607904093253,-0.050779540533,Hold,-0.00453222304878
1984-03-29,-0.296651317629,-0.0322508282403,0.0574461633879,-0.0490586192825,Hold,-0.00389171703269
1984-03-29,-0.296651317629,-0.0322508282403,0.0574461633879,-0.0490586192825,Sell,0.00593688010532
1984-03-29,-0.296651317629,-0.0322508282403,0.0574461633879,-0.0490586192825,Buy,-0.0210559273853
1984-03-30,-0.297777998555,-0.0288836138757,0.0503486940318,-0.0440015600299,Hold,0.0105146253484
1984-03-30,-0.297777998555,-0.0288836138757,0.0503486940318,-0.0440015600299,Buy,0.00604254229103
1984-03-30,-0.297777998555,-0.0288836138757,0.0503486940318,-0.0440015600299,Sell,0.00828634270927
1984-04-02,-0.297957529965,-0.02800904539,0.0509627911459,-0.0413633695575,Hold,0.00550421217755
1984-04-02,-0.297957529965,-0.02800904539,0.0509627911459,-0.0413633695575,Sell,0.0159324889294
1984-04-02,-0.297957529965,-0.02800904539,0.0509627911459,-0.0413633695575,Buy,-0.00819962202966
1984-04-03,-0.298982823614,-0.0257798247024,0.0450365946172,-0.0502643501623,Sell,0.0212936724933
1984-04-03,-0.298982823614,-0.0257798247024,0.0450365946172,-0.0502643501623,Buy,0.0110372977415
1984-04-03,-0.298982823614,-0.0257798247024,0.0450365946172,-0.0502643501623,Hold,0.0167013223023
1984-04-04,-0.299403097544,-0.023381498529,0.0446426266951,-0.0397815823541,Sell,0.0270166474191
1984-04-04,-0.299403097544,-0.023381498529,0.0446426266951,-0.0397815823541,Buy,0.00272361779506
1984-04-04,-0.299403097544,-0.023381498529,0.0446426266951,-0.0397815823541,Hold,0.0182527290386
1984-04-05,-0.300298537054,-0.0200788663335,0.0394755129883,-0.0393490132996,Buy,0.017373567467
1984-04-05,-0.300298537054,-0.0200788663335,0.0394755129883,-0.0393490132996,Hold,0.0272993195911
1984-04-05,-0.300298537054,-0.0200788663335,0.0394755129883,-0.0393490132996,Sell,0.0330979894978
1984-04-06,-0.301354487518,-0.0185231655804,0.036238087976,-0.0529922427394,Hold,0.0367816978716
1984-04-06,-0.301354487518,-0.0185231655804,0.036238087976,-0.0529922427394,Sell,0.0393082205986
1984-04-06,-0.301354487518,-0.0185231655804,0.036238087976,-0.0529922427394,Buy,0.0343264376164
1984-04-09,-0.301634433634,-0.0158478142634,0.0359431856583,-0.044140703506,Sell,0.0436899405827
1984-04-09,-0.301634433634,-0.0158478142634,0.0359431856583,-0.044140703506,Hold,0.0450333446603
1984-04-09,-0.301634433634,-0.0158478142634,0.0359431856583,-0.044140703506,Buy,0.0514550856052
1984-04-10,-0.301620921717,-0.0155876254979,0.0369863826375,-0.0538245780367,Sell,0.0440415526661
1984-04-10,-0.301620921717,-0.0155876254979,0.0369863826375,-0.0538245780367,Hold,0.0512421892886
1984-04-10,-0.301620921717,-0.0155876254979,0.0369863826375,-0.0538245780367,Buy,0.0571533587162
1984-04-11,-0.301366293277,-0.0154748046535,0.0401711726194,-0.0522489296352,Hold,0.0428206646057
1984-04-11,-0.301366293277,-0.0154748046535,0.0401711726194,-0.0522489296352,Sell,0.0163948274654
1984-04-11,-0.301366293277,-0.0154748046535,0.0401711726194,-0.0522489296352,Buy,0.0560118485144
1984-04-12,-0.299671781672,-0.0182004656533,0.0531343792204,-0.0351429286551,Hold,0.0205373352512
1984-04-12,-0.299671781672,-0.0182004656533,0.0531343792204,-0.0351429286551,Buy,0.0200004571198
1984-04-12,-0.299671781672,-0.0182004656533,0.0531343792204,-0.0351429286551,Sell,0.023866491542
1984-04-13,-0.299048245432,-0.0197421903062,0.0518116635183,-0.0494225975948,Sell,0.0282368822327
1984-04-13,-0.299048245432,-0.0197421903062,0.0518116635183,-0.0494225975948,Hold,0.0247865637405
1984-04-13,-0.299048245432,-0.0197421903062,0.0518116635183,-0.0494225975948,Buy,0.0201697462571
1984-04-16,-0.304504981629,0.0114983937112,-0.0567780824136,-0.0530722542036,Hold,0.0294573997364
1984-04-16,-0.304504981629,0.0114983937112,-0.0567780824136,-0.0530722542036,Buy,0.037273557112
1984-04-16,-0.304504981629,0.0114983937112,-0.0567780824136,-0.0530722542036,Sell,0.0259633833261
1984-04-17,-0.303891075722,0.0101499375106,-0.054541276335,-0.0505747268659,Hold,0.0312791528678
1984-04-17,-0.303891075722,0.0101499375106,-0.054541276335,-0.0505747268659,Buy,0.0303946308934
1984-04-17,-0.303891075722,0.0101499375106,-0.054541276335,-0.0505747268659,Sell,0.0337885891629
1984-04-18,-0.303858062037,0.00947201153813,-0.0560614766939,-0.0537437636016,Hold,0.0383261472023
1984-04-18,-0.303858062037,0.00947201153813,-0.0560614766939,-0.0537437636016,Sell,0.0361966245333
1984-04-18,-0.303858062037,0.00947201153813,-0.0560614766939,-0.0537437636016,Buy,0.0450580868016
1984-04-19,-0.303725078289,0.00856885528095,-0.0555419679899,-0.0513940996112,Hold,0.0460050553587
1984-04-19,-0.303725078289,0.00856885528095,-0.0555419679899,-0.0513940996112,Buy,0.0487664767221
1984-04-19,-0.303725078289,0.00856885528095,-0.0555419679899,-0.0513940996112,Sell,0.0442667740784
1984-04-23,-0.303923489064,0.00764380054417,-0.0560649696884,-0.0527974989498,Buy,0.0572471555067
1984-04-23,-0.303923489064,0.00764380054417,-0.0560649696884,-0.0527974989498,Hold,0.0511084799892
1984-04-23,-0.303923489064,0.00764380054417,-0.0560649696884,-0.0527974989498,Sell,0.040566020743
1984-04-24,-0.303103601963,0.00620955262396,-0.0538964058325,-0.0482167839395,Buy,0.0524311873735
1984-04-24,-0.303103601963,0.00620955262396,-0.0538964058325,-0.0482167839395,Sell,0.0278902266044
1984-04-24,-0.303103601963,0.00620955262396,-0.0538964058325,-0.0482167839395,Hold,0.0442802812305
1984-04-25,-0.302027051104,0.00347757836854,-0.0505376311536,-0.0481986878678,Sell,0.0261208938286
1984-04-25,-0.302027051104,0.00347757836854,-0.0505376311536,-0.0481986878678,Buy,0.0378532898057
1984-04-25,-0.302027051104,0.00347757836854,-0.0505376311536,-0.0481986878678,Hold,0.0335158550621
1984-04-26,-0.301618321101,0.0014160324507,-0.0497497284643,-0.0472413142179,Sell,0.0239946197335
1984-04-26,-0.301618321101,0.0014160324507,-0.0497497284643,-0.0472413142179,Buy,0.0354308397451
1984-04-26,-0.301618321101,0.0014160324507,-0.0497497284643,-0.0472413142179,Hold,0.0312650499845
1984-04-27,-0.301084054922,-0.000742441525327,-0.0490624308317,-0.0469264426463,Hold,0.0298275037423
1984-04-27,-0.301084054922,-0.000742441525327,-0.0490624308317,-0.0469264426463,Sell,0.0253929635357
1984-04-27,-0.301084054922,-0.000742441525327,-0.0490624308317,-0.0469264426463,Buy,0.0325136094891
1984-04-30,-0.300897473194,-0.00296443435884,-0.049455106918,-0.0514660248276,Sell,0.0147123275637
1984-04-30,-0.300897473194,-0.00296443435884,-0.049455106918,-0.0514660248276,Hold,0.0274709331335
1984-04-30,-0.300897473194,-0.00296443435884,-0.049455106918,-0.0514660248276,Buy,0.033290853962
1984-05-01,-0.300131347652,-0.00540392350264,-0.046799133432,-0.0458188221273,Hold,0.0138897233861
1984-05-01,-0.300131347652,-0.00540392350264,-0.046799133432,-0.0458188221273,Buy,0.0201742014655
1984-05-01,-0.300131347652,-0.00540392350264,-0.046799133432,-0.0458188221273,Sell,-0.00101238716112
1984-05-02,-0.298428132751,-0.00931323004034,-0.0433062137728,-0.0491825449175,Buy,-0.00103069812323
1984-05-02,-0.298428132751,-0.00931323004034,-0.0433062137728,-0.0491825449175,Sell,0.00164138026072
1984-05-02,-0.298428132751,-0.00931323004034,-0.0433062137728,-0.0491825449175,Hold,-0.000541580747431
1984-05-03,-0.298496547475,-0.011410604472,-0.0445487094104,-0.0499322016215,Sell,0.0027394561194
1984-05-03,-0.298496547475,-0.011410604472,-0.0445487094104,-0.0499322016215,Hold,-0.0034788619491
1984-05-03,-0.298496547475,-0.011410604472,-0.0445487094104,-0.0499322016215,Buy,-0.0140999126853
1984-05-04,-0.299228568867,-0.011392253181,-0.0496132958472,-0.0500433205126,Hold,0.00613059054064
1984-05-04,-0.299228568867,-0.011392253181,-0.0496132958472,-0.0500433205126,Sell,0.00567508144616
1984-05-04,-0.299228568867,-0.011392253181,-0.0496132958472,-0.0500433205126,Buy,0.00852026725565
